Czas (s),Kana³ 1 (g),Kana³ 2 (g),Kana³ 3 (g),Kana³ 4 (g)
1.096054802740136891e+00,1.226476117982873600e-02,2.436947583643126955e-03,1.294416682464457485e-02,1.958241090000000309e-02
1.096154807740386872e+00,1.963932854424357485e-02,7.590465334572499279e-03,1.265472085308059179e-02,2.110832840000000446e-02
1.096254812740637075e+00,1.731663016175071998e-02,6.061399628252799911e-03,1.358094796208533447e-02,2.306150280000000483e-02
1.096354817740887055e+00,1.603914605137963731e-02,9.402691356877336190e-03,1.045493146919432986e-02,2.190180550000000309e-02
1.096454822741137036e+00,1.673595556612748891e-02,2.720107899628264065e-03,6.981579810426569513e-03,2.037588800000000519e-02
1.096554827741387017e+00,1.476166194100855637e-02,1.110165325278811808e-02,1.387039393364931754e-02,2.599126440000000191e-02
1.096654832741636998e+00,2.114908249286394024e-02,1.013890817843867212e-02,1.693852123222750958e-02,2.141351190000000126e-02
1.096754837741886979e+00,2.039420551855374714e-02,9.062898977695171138e-03,1.381250473933650323e-02,2.593022770000000254e-02
1.096854842742136960e+00,2.991726888677450485e-02,9.572587546468398767e-03,2.209065952606637656e-02,2.544193410000000072e-02
1.096954847742387162e+00,3.351745137963844240e-02,1.381999228624535177e-02,2.180121355450239176e-02,2.208491560000000464e-02
1.097054852742637143e+00,3.578208230256898353e-02,1.398988847583643516e-02,2.128021080568721912e-02,2.470949370000000492e-02
1.097154857742887124e+00,4.315664966698382066e-02,1.365009609665427011e-02,2.724279781990523314e-02,2.300046610000000200e-02
1.097254862743137105e+00,4.652456232159847549e-02,1.772760464684016227e-02,2.926891962085309551e-02,2.507571390000000455e-02
1.097354867743387086e+00,4.292437982873453794e-02,1.738781226765799895e-02,2.955836559241708031e-02,1.665264930000000601e-02
1.097454872743637067e+00,4.977634005708848897e-02,2.033267955390334267e-02,3.332116322274883413e-02,1.854478700000000355e-02
1.097554877743887047e+00,5.761544709800189845e-02,2.508977286245354238e-02,3.575250938388627175e-02,2.312253950000000419e-02
1.097654882744137250e+00,6.557068905803994929e-02,2.571272555762082329e-02,4.119409364928911660e-02,2.147454860000000063e-02
1.097754887744387231e+00,7.102903025689817629e-02,2.746831951672863356e-02,3.656295810426542225e-02,2.208491560000000464e-02
1.097854892744637212e+00,6.946120884871549717e-02,2.395713159851301649e-02,4.397277497630333598e-02,2.367186980000000190e-02
1.097954897744887193e+00,7.131936755470978662e-02,2.775147983271376156e-02,4.576734000000001745e-02,2.354979640000000318e-02
1.098054902745137174e+00,7.375820085632731060e-02,3.007339442379182437e-02,3.968897459715641646e-02,2.348875970000000382e-02
1.098154907745387154e+00,7.300332388201710709e-02,3.148919600371747479e-02,4.906702407582939907e-02,1.952137420000000373e-02
1.098254912745637135e+00,7.486148258801141042e-02,2.678873475836431386e-02,4.663567791469195450e-02,1.762923650000000272e-02
1.098354917745887338e+00,8.072629600380590298e-02,3.143256394052044989e-02,4.704090227488153669e-02,2.550297080000000355e-02
1.098454922746137319e+00,7.724224843006660679e-02,2.956370585501858633e-02,5.358238123222750643e-02,2.446534690000000054e-02
1.098554927746387300e+00,7.979721665080874438e-02,2.831780046468402451e-02,4.692512388625593583e-02,2.831065900000000191e-02
1.098654932746637281e+00,8.020368886774499606e-02,2.984686617100372474e-02,4.900913488151660558e-02,2.361083310000000254e-02
1.098754937746887261e+00,7.915847459562320998e-02,2.882748903345724867e-02,5.097736748815167446e-02,2.141351190000000126e-02
1.098854942747137242e+00,7.741645080875356189e-02,2.684536682156134224e-02,4.900913488151660558e-02,1.976552100000000117e-02
1.098954947747387223e+00,7.683577621313035511e-02,2.576935762081785167e-02,4.542000483412324263e-02,2.257320920000000300e-02
1.099054952747637426e+00,7.724224843006660679e-02,2.718515920074349515e-02,4.825657535545024857e-02,2.531986070000000200e-02
1.099154957747887407e+00,7.747451826831588950e-02,2.729842332713755190e-02,4.675145630331754842e-02,2.147454860000000063e-02
1.099254962748137388e+00,7.004188344433873170e-02,2.729842332713755190e-02,4.443588853080570472e-02,2.245113580000000081e-02
1.099354967748387368e+00,7.155163739295908321e-02,2.695863094795539552e-02,4.443588853080570472e-02,2.037588800000000519e-02
1.099454972748637349e+00,7.381626831588962434e-02,2.803464014869888610e-02,4.212032075829386102e-02,2.269528260000000172e-02
1.099554977748887330e+00,7.172583977164605218e-02,2.956370585501858633e-02,4.854602132701423683e-02,2.367186980000000190e-02
1.099654982749137311e+00,7.468728020932444145e-02,2.911064934944238708e-02,4.663567791469195450e-02,2.623541119999999935e-02
1.099754987749387514e+00,7.445501037107515874e-02,2.905401728624535870e-02,4.484111289099527303e-02,2.013174120000000428e-02
1.099854992749637494e+00,7.381626831588962434e-02,2.571272555762082329e-02,4.866179971563983075e-02,2.409912670000000437e-02
1.099954997749887475e+00,7.520988734538534837e-02,2.877085697026022376e-02,4.935647004739338040e-02,1.964344760000000592e-02
1.100055002750137456e+00,7.613896669838247921e-02,2.758158364312267644e-02,4.345177222748816681e-02,1.976552100000000117e-02
1.100155007750387437e+00,7.526795480494767598e-02,2.452345223048326903e-02,4.403066417061612253e-02,2.110832840000000446e-02
1.100255012750637418e+00,7.004188344433873170e-02,2.531630111524164201e-02,4.443588853080570472e-02,2.171869540000000154e-02
1.100355017750887399e+00,6.330605813510940816e-02,2.769484776951673319e-02,4.044153412322275959e-02,2.422120010000000309e-02
1.100455022751137601e+00,6.458354224548049083e-02,2.044594368029739595e-02,3.968897459715641646e-02,2.220698900000000336e-02
1.100555027751387582e+00,6.080915737392959125e-02,1.936993447955391578e-02,3.824174473933650981e-02,2.226802570000000273e-02
1.100655032751637563e+00,5.517661379638440222e-02,2.146532081784386856e-02,3.447894710900475251e-02,2.049796140000000391e-02
1.100755037751887544e+00,4.971827259752616829e-02,1.614190687732341631e-02,3.563673099526067783e-02,2.031485130000000236e-02
1.100855042752137525e+00,5.140222892483347489e-02,1.818066115241636152e-02,2.996358995260664862e-02,2.104729170000000163e-02
1.100955047752387506e+00,5.000860989533777862e-02,1.727454814126394220e-02,3.216337933649290881e-02,2.135247520000000537e-02
1.101055052752637486e+00,4.402766156041863777e-02,1.529242592936802363e-02,3.198971175355452140e-02,1.958241090000000309e-02
1.101155057752887689e+00,4.222757031398666899e-02,1.195113420074350903e-02,2.863213848341233589e-02,2.049796140000000391e-02
1.101255062753137670e+00,4.385345918173167573e-02,1.013890817843867212e-02,2.585345715639811998e-02,2.074210820000000136e-02
1.101355067753387651e+00,4.071781636536632443e-02,1.302714340148698920e-02,2.886369526066352720e-02,2.104729170000000163e-02
1.101455072753637632e+00,3.729183625118934892e-02,1.325367165427509750e-02,2.585345715639811998e-02,1.884997050000000382e-02
1.101555077753887613e+00,3.955646717411988311e-02,1.370672815985129675e-02,2.295899744075830667e-02,1.988759440000000336e-02
1.101655082754137593e+00,3.496913786869646629e-02,1.472610529739777109e-02,2.741646540284362055e-02,2.312253950000000419e-02
1.101755087754387574e+00,3.409812597526165612e-02,1.614190687732341631e-02,2.035398369668247470e-02,2.043692470000000108e-02
1.101855092754637777e+00,3.456266565176022154e-02,9.912379925650562085e-03,2.666390587677727742e-02,2.452638360000000337e-02
1.101955097754887758e+00,3.305291170313985616e-02,1.189450213754648066e-02,2.104865402843604863e-02,1.891100720000000318e-02
1.102055102755137739e+00,3.369165375832540443e-02,1.104502118959108971e-02,1.931197819905214677e-02,2.141351190000000126e-02
1.102155107755387720e+00,3.322711408182681819e-02,8.270050092936808567e-03,2.070131886255924952e-02,2.184076880000000373e-02
1.102255112755637700e+00,3.450459819219790086e-02,1.138481356877323394e-02,1.954353497630333808e-02,2.220698900000000336e-02
1.102355117755887681e+00,2.318144357754519519e-02,1.223429451672862489e-02,1.884886464454978497e-02,2.208491560000000464e-02
1.102455122756137662e+00,2.370405071360608476e-02,9.232795167286254531e-03,2.232221630331754705e-02,2.428223680000000245e-02
1.102555127756387865e+00,3.328518154138913887e-02,1.002564405204461710e-02,1.994875933649290639e-02,2.330564960000000227e-02
1.102655132756637846e+00,2.863978477640342565e-02,9.969011988847590461e-03,1.977509175355452939e-02,2.000966780000000209e-02
1.102755137756887827e+00,2.521380466222644667e-02,1.013890817843867212e-02,1.485451023696685198e-02,1.970448430000000181e-02
1.102855142757137807e+00,2.010386822074214375e-02,5.834871375464689876e-03,1.688063203791471609e-02,1.897204390000000254e-02
1.102955147757387788e+00,2.190395946717411252e-02,1.025217230483272714e-02,1.236527488151660699e-02,2.153558530000000346e-02
1.103055152757637769e+00,2.033613805899142646e-02,2.153787267657989845e-03,1.033915308056874462e-02,2.141351190000000126e-02
1.103155157757887750e+00,1.812957459562321294e-02,9.006266914498144496e-03,1.664907526066352478e-02,2.776132870000000419e-02
1.103255162758137953e+00,2.498153482397716396e-02,8.553210408921945243e-03,1.965931336492892159e-02,2.232906240000000209e-02
1.103355167758387934e+00,1.929092378686965079e-02,6.797616449814135840e-03,1.277049924170617530e-02,2.171869540000000154e-02
1.103455172758637914e+00,1.946512616555661282e-02,7.137408828996280076e-03,1.450717507109007716e-02,2.184076880000000373e-02
1.103555177758887895e+00,1.871024919124641972e-02,2.267051394052044862e-03,1.595440492890997167e-02,2.257320920000000300e-02
1.103655182759137876e+00,1.319384053282587031e-02,4.135909479553908849e-03,1.028126388625595113e-02,2.019277790000000364e-02
1.103755187759387857e+00,1.667788810656516824e-02,3.966013289962826323e-03,1.670696445497631827e-02,1.976552100000000117e-02
1.103855192759637838e+00,6.283812844909596879e-03,6.247215613382904771e-04,7.734139336492914379e-03,1.933826410000000218e-02
1.103955197759888041e+00,3.496574785918170943e-03,-1.867089219330854638e-03,4.145009289099548834e-03,2.312253950000000419e-02
1.104055202760138021e+00,-6.723298097050437079e-03,-3.112994609665417113e-03,-1.412353364928886894e-03,2.379394320000000410e-02
1.104155207760388002e+00,-6.432960799238822414e-03,-2.376777788104081184e-03,-2.685915639810405701e-03,2.000966780000000209e-02
1.104255212760637983e+00,-1.398173054234063718e-02,-3.452786988847581732e-03,-1.701799336492870176e-03,2.275631930000000108e-02
1.104355217760887964e+00,-1.072995280685062197e-02,-7.190503159851289322e-03,-4.943594218009459383e-03,2.348875970000000382e-02
1.104455222761137945e+00,-9.975075832540441015e-03,-2.093617472118964457e-03,-4.712037440758268941e-03,1.976552100000000117e-02
1.104555227761387926e+00,-1.822065509039010739e-02,-7.473663475836425998e-03,-3.496364360189542757e-03,1.897204390000000254e-02
1.104655232761638128e+00,-1.978847649857278998e-02,-8.096616171003706910e-03,-7.259161990521305688e-03,1.445532810000000300e-02
1.104755237761888109e+00,-1.856905984776404187e-02,-6.114493959107809157e-03,-1.275863545023694923e-02,2.489260380000000300e-02
1.104855242762138090e+00,-2.094982568981922089e-02,-1.336339804832713425e-02,-1.316385981042651754e-02,2.196284220000000245e-02
1.104955247762388071e+00,-2.274991693625118966e-02,-8.096616171003706910e-03,-1.096407042654025735e-02,2.440431020000000117e-02
1.105055252762638052e+00,-2.820825813510942012e-02,-1.041853076208176972e-02,-9.285283791469169795e-03,1.787338330000000017e-02
1.105155257762888033e+00,-2.646623434823978244e-02,-8.153248234200735287e-03,-9.690508151658738106e-03,2.354979640000000318e-02
1.105255262763138013e+00,-2.977607954329210618e-02,-7.983352044609651893e-03,-1.698454663507107526e-02,1.976552100000000117e-02
1.105355267763388216e+00,-2.867279781160799942e-02,-1.506235994423791615e-02,-1.571098436018955602e-02,2.507571390000000455e-02
1.105455272763638197e+00,-3.238911522359658179e-02,-1.121137964684015484e-02,-1.814233052132698670e-02,2.843273240000000063e-02
1.105555277763888178e+00,-3.186650808753568875e-02,-9.682313940520433787e-03,-1.646354388625589915e-02,2.367186980000000190e-02
1.105655282764138159e+00,-3.517635328258801597e-02,-7.586927602230481016e-03,-1.432164369668243072e-02,1.988759440000000336e-02
1.105755287764388139e+00,-3.122776603235015089e-02,-1.234402091078066165e-02,-1.617409791469191782e-02,1.909411730000000473e-02
1.105855292764638120e+00,-3.029868667935300616e-02,-1.211749265799255161e-02,-1.107984881516586168e-02,2.013174120000000428e-02
1.105955297764888101e+00,-4.028628972407231890e-02,-1.398635074349441516e-02,-1.733188180094785008e-02,2.409912670000000437e-02
1.106055302765138304e+00,-3.958948020932445688e-02,-1.285370947955390836e-02,-2.063156587677723169e-02,2.184076880000000373e-02
1.106155307765388285e+00,-3.866040085632731216e-02,-1.279707741635688172e-02,-2.155779298578197611e-02,2.385497990000000346e-02
1.106255312765638266e+00,-3.958948020932445688e-02,-1.625163327137545133e-02,-1.953167118483408946e-02,1.952137420000000373e-02
1.106355317765888246e+00,-4.568656346336822521e-02,-1.834701960966542492e-02,-2.265768767772509407e-02,1.744612640000000117e-02
1.106455322766138227e+00,-4.272512302568982900e-02,-1.664805771375464302e-02,-2.561003658767770086e-02,2.196284220000000245e-02
1.106555327766388208e+00,-4.394453967649857712e-02,-1.336339804832713425e-02,-2.294713364928907887e-02,2.013174120000000428e-02
1.106655332766638189e+00,-4.104116669838250159e-02,-1.874344405204459579e-02,-1.773710616113741839e-02,1.860582370000000291e-02
1.106755337766888392e+00,-4.400260713606089780e-02,-1.704448215613381390e-02,-1.930011440758291896e-02,2.330564960000000227e-02
1.106855342767138373e+00,-3.935721037107517417e-02,-1.863017992565056333e-02,-2.196301734597154443e-02,2.068107150000000199e-02
1.106955347767388353e+00,-4.150570637488106701e-02,-1.075832314126393477e-02,-1.553731677725115647e-02,2.116936510000000035e-02
1.107055352767638334e+00,-2.756951607992388920e-02,-7.417031412639398490e-03,-1.327963819905210278e-02,1.927722740000000282e-02
1.107155357767888315e+00,-2.338865899143673099e-02,-6.284390148698870866e-03,-1.032728928909949773e-02,2.770029200000000483e-02
1.107255362768138296e+00,-1.862712730732636254e-02,-2.093617472118964457e-03,-5.580375355450219003e-03,2.147454860000000063e-02
1.107355367768388277e+00,-1.833679000951475915e-02,-4.415532063197027263e-03,-4.712037440758268941e-03,2.129143850000000254e-02
1.107455372768638480e+00,-1.944007174119886591e-02,-7.473663475836425998e-03,-7.838053933649273552e-03,2.208491560000000464e-02
1.107555377768888460e+00,-1.752384557564225578e-02,-4.189003810408917228e-03,-6.969716018957322623e-03,2.641852130000000090e-02
1.107655382769138441e+00,-1.403979800190295786e-02,-7.910800185873543069e-04,-6.159267298578186001e-03,2.092521830000000291e-02
1.107755387769388422e+00,-1.351719086584205788e-02,1.247674256505571606e-03,-2.338580473933629580e-03,2.116936510000000035e-02
1.107855392769638403e+00,-3.065048144624177122e-03,-2.320145724907053675e-03,2.639890236966839585e-03,2.531986070000000200e-02
1.107955397769888384e+00,-2.484373549000957332e-03,3.286428531598517902e-03,3.681895734597167517e-03,2.043692470000000108e-02
1.108055402770138365e+00,6.283812844909596879e-03,5.268550743494436472e-03,1.424217156398134001e-03,2.013174120000000428e-02
1.108155407770388567e+00,1.406146241674586421e-03,9.685851672862452050e-03,4.202898483412341457e-03,2.239009910000000145e-02
1.108255412770638548e+00,7.154824738344431334e-03,1.644098698884763517e-03,1.109171260663508948e-02,2.123040180000000318e-02
1.108355417770888529e+00,1.034853501427212413e-02,5.778239312267663234e-03,6.171131090047412074e-03,1.775130990000000492e-02
1.108455422771138510e+00,8.490376308277832948e-03,5.042022490706326437e-03,9.412925971564001931e-03,2.684577820000000684e-02
1.108555427771388491e+00,8.258106470028529419e-03,5.680894981412630768e-04,4.029230900473963588e-03,1.939930080000000501e-02
1.108655432771638472e+00,1.011626517602283969e-02,5.495078996282525691e-03,4.781790426540308454e-03,2.434327350000000528e-02
1.108755437771888452e+00,9.709792959086572389e-03,3.059900278810408301e-03,1.114960180094788124e-02,2.312253950000000419e-02
1.108855442772138655e+00,1.052273739295908617e-02,9.346059293680307814e-03,9.412925971564001931e-03,2.129143850000000254e-02
